115.821584508527,'11-08-2017 07:21:03.046875'
111.170957389317,'11-08-2017 07:21:03.171875'
106.795712984028,'11-08-2017 07:21:03.296875'
102.592710319936,'11-08-2017 07:21:03.421875'
98.4145891284206,'11-08-2017 07:21:03.546875'
94.1558907257130,'11-08-2017 07:21:03.671875'
89.7629527523890,'11-08-2017 07:21:03.796875'
85.2339091733687,'11-08-2017 07:21:03.921875'
80.6143956148060,'11-08-2017 07:21:04.046875'
75.9601698888754,'11-08-2017 07:21:04.171875'
71.3178655405762,'11-08-2017 07:21:04.296875'
67.0694718118246,'11-08-2017 07:21:04.421875'
63.3826064113143,'11-08-2017 07:21:04.546875'
60.3089088870306,'11-08-2017 07:21:04.671875'
57.8837616701441,'11-08-2017 07:21:04.796875'
56.1254477592042,'11-08-2017 07:21:04.921875'
55.0045188845320,'11-08-2017 07:21:05.046875'
54.4051664094754,'11-08-2017 07:21:05.171875'
54.1447177917673,'11-08-2017 07:21:05.296875'
53.9818266838926,'11-08-2017 07:21:05.421875'
53.6379813772071,'11-08-2017 07:21:05.546875'
52.9230406220493,'11-08-2017 07:21:05.671875'
51.7777460519163,'11-08-2017 07:21:05.796875'
50.2620802463633,'11-08-2017 07:21:05.921875'
48.5522747267001,'11-08-2017 07:21:06.046875'
46.8930675794632,'11-08-2017 07:21:06.171875'
45.4656540860122,'11-08-2017 07:21:06.296875'
44.3583637143138,'11-08-2017 07:21:06.421875'
43.5573135407321,'11-08-2017 07:21:06.546875'
42.9585273416748,'11-08-2017 07:21:06.671875'
42.4427272338956,'11-08-2017 07:21:06.796875'
41.9027253851601,'11-08-2017 07:21:06.921875'
41.2579719365013,'11-08-2017 07:21:07.046875'
40.4746894735269,'11-08-2017 07:21:07.171875'
39.5624829766816,'11-08-2017 07:21:07.296875'
38.5548472500784,'11-08-2017 07:21:07.421875'
37.5032052569929,'11-08-2017 07:21:07.546875'
36.4621303490890,'11-08-2017 07:21:07.671875'
35.4794130852869,'11-08-2017 07:21:07.796875'
34.6020659294831,'11-08-2017 07:21:07.921875'
33.8795360932207,'11-08-2017 07:21:08.046875'
33.3637709970731,'11-08-2017 07:21:08.171875'
33.1097238426410,'11-08-2017 07:21:08.296875'
33.1593086236863,'11-08-2017 07:21:08.421875'
33.4960283575457,'11-08-2017 07:21:08.546875'
34.0372040420387,'11-08-2017 07:21:08.671875'
34.6331220630361,'11-08-2017 07:21:08.796875'
35.0975922157181,'11-08-2017 07:21:08.921875'
35.2646033527327,'11-08-2017 07:21:09.046875'
35.0727868870835,'11-08-2017 07:21:09.171875'
34.5652187923724,'11-08-2017 07:21:09.296875'
33.8875346418919,'11-08-2017 07:21:09.421875'
33.2375125605339,'11-08-2017 07:21:09.546875'
32.7774338549637,'11-08-2017 07:21:09.671875'
32.6241882741291,'11-08-2017 07:21:09.796875'
32.8492740092610,'11-08-2017 07:21:09.921875'
33.4788818493527,'11-08-2017 07:21:10.046875'
34.4946276455218,'11-08-2017 07:21:10.171875'
35.8339294522346,'11-08-2017 07:21:10.296875'
37.3900106441761,'11-08-2017 07:21:10.421875'
39.0128194155693,'11-08-2017 07:21:10.546875'
40.5469761473169,'11-08-2017 07:21:10.671875'
41.8829478014544,'11-08-2017 07:21:10.796875'
42.9607021223189,'11-08-2017 07:21:10.921875'
43.7697076365488,'11-08-2017 07:21:11.046875'
44.3448574336414,'11-08-2017 07:21:11.171875'
44.7347167429821,'11-08-2017 07:21:11.296875'
